region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
G20 (Ember),2021,coal,0.0,9256.25,0.0,0.0
G20 (Ember),2021,gas,0.0,4370.72,0.0,0.0
G20 (Ember),2021,hydro,0.0,3267.69,0.0,0.0
G20 (Ember),2021,nuclear,0.0,2576.26,0.0,0.0
G20 (Ember),2021,oil,0.0,434.73,0.0,0.0
G20 (Ember),2021,other_renewables,0.0,662.78,0.0,0.0
G20 (Ember),2021,renewables,0.0,6633.82,0.0,0.0
G20 (Ember),2021,solar,0.0,930.4,0.0,0.0
G20 (Ember),2021,wind,0.0,1772.95,0.0,0.0
North America,1980,coal,4579.549,0.0,0.0,0.0
North America,1980,gas,6086.529,0.0,16230.248,0.0
North America,1980,hydro,1629.639,551.114,4345.57,1469.592
North America,1980,nuclear,857.9630000000001,302.36400000000003,2287.831,806.28
North America,1980,oil,11572.868999999999,0.0,30860.039,0.0
North America,1980,other_renewables,94.15100000000001,30.189,251.062,80.502
North America,1980,renewables,1723.79,581.303,4596.6320000000005,1550.094
North America,1980,solar,0.0,0.0,0.0,0.0
North America,1980,wind,0.0,0.0,0.0,0.0
North America,1981,coal,4716.778,0.0,0.0,0.0
North America,1981,gas,5964.575,0.0,15704.37,0.0
North America,1981,hydro,1652.9029999999998,558.982,4351.995,1471.766
North America,1981,nuclear,928.128,327.092,2443.705,861.2130000000001
North America,1981,oil,10935.063999999998,0.0,28791.371,0.0
North America,1981,other_renewables,98.302,31.566999999999997,258.824,83.113
North America,1981,renewables,1751.205,590.548,4610.818,1554.879
North America,1981,solar,0.0,0.0,0.0,0.0
North America,1981,wind,0.0,0.0,0.0,0.0
North America,1982,coal,4573.802,0.0,0.0,0.0
North America,1982,gas,5650.994000000001,0.0,14681.705,0.0
North America,1982,hydro,1766.6979999999999,597.465,4590.015,1552.26
North America,1982,nuclear,953.385,335.99300000000005,2476.966,872.935
North America,1982,oil,10349.138,0.0,26887.836,0.0
North America,1982,other_renewables,97.53299999999999,31.264,253.399,81.226
North America,1982,renewables,1864.2320000000002,628.729,4843.415,1633.486
North America,1982,solar,0.0,0.0,0.0,0.0
North America,1982,wind,0.0,0.0,0.0,0.0
North America,1983,coal,4751.335,0.0,0.0,0.0
North America,1983,gas,5337.409000000001,0.0,13684.421999999999,0.0
North America,1983,hydro,1853.259,626.739,4751.516,1606.876
North America,1983,nuclear,1015.1030000000001,357.744,2602.593,917.209
North America,1983,oil,10217.198,0.0,26195.566000000003,0.0
North America,1983,other_renewables,108.256,34.774,277.555,89.155
North America,1983,renewables,1961.5320000000002,661.518,5029.1140000000005,1696.046
North America,1983,solar,0.009000000000000001,0.003,0.023,0.008
North America,1983,wind,0.008,0.003,0.02,0.006999999999999999
North America,1984,coal,5111.611,0.0,0.0,0.0
North America,1984,gas,5702.672,0.0,14429.412,0.0
North America,1984,hydro,1889.36,638.947,4780.628,1616.7220000000002
North America,1984,nuclear,1126.741,397.087,2850.982,1004.7460000000001
North America,1984,oil,10544.773000000001,0.0,26681.33,0.0
North America,1984,other_renewables,126.395,40.658,319.815,102.87700000000001
North America,1984,renewables,2015.79,679.617,5100.531,1719.629
North America,1984,solar,0.016,0.005,0.04,0.013000000000000001
North America,1984,wind,0.019,0.006999999999999999,0.049,0.017
North America,1985,coal,5217.145,1590.974,0.0,3973.145
North America,1985,gas,5554.89,327.941,13872.245,818.9680000000001
North America,1985,hydro,1835.9260000000002,620.877,4584.863,1550.517
North America,1985,nuclear,1317.759,464.406,3290.844,1159.763
North America,1985,oil,10521.335,169.584,26274.967,423.50199999999995
North America,1985,other_renewables,126.615,40.937,316.197,102.23200000000001
North America,1985,renewables,1962.5929999999998,661.831,4901.189,1652.793
North America,1985,solar,0.032,0.011000000000000001,0.079,0.027000000000000003
North America,1985,wind,0.02,0.006999999999999999,0.05,0.017
North America,1986,coal,5136.491,1568.126,0.0,3865.216
North America,1986,gas,5210.829000000001,281.751,12843.983,694.4789999999999
North America,1986,hydro,1865.749,630.962,4598.817,1555.236
North America,1986,nuclear,1438.894,507.097,3546.677,1249.924
North America,1986,oil,10960.857,213.921,27017.02,527.285
North America,1986,other_renewables,139.403,45.253,343.61,111.542
North America,1986,renewables,2005.21,676.235,4942.569,1666.826
North America,1986,solar,0.042,0.013999999999999999,0.10300000000000001,0.035
North America,1986,wind,0.015,0.005,0.038,0.013000000000000001
North America,1987,coal,5366.754,1665.509,0.0,4052.1009999999997
North America,1987,gas,5500.999,308.259,13383.66,749.9789999999999
North America,1987,hydro,1753.892,593.134,4267.133,1443.067
North America,1987,nuclear,1579.057,556.493,3841.7690000000002,1353.92
North America,1987,oil,11218.513,203.66299999999998,27294.093999999997,495.50199999999995
North America,1987,other_renewables,156.352,50.73,380.39599999999996,123.425
North America,1987,renewables,1910.289,643.88,4647.639,1566.529
North America,1987,solar,0.031,0.011000000000000001,0.076,0.026000000000000002
North America,1987,wind,0.013999999999999999,0.005,0.033,0.011000000000000001
North America,1988,coal,5620.673000000001,1756.435,0.0,4218.246
North America,1988,gas,5781.151999999999,289.564,13883.992,695.416
North America,1988,hydro,1656.271,560.121,3977.6940000000004,1345.184
North America,1988,nuclear,1809.13,637.576,4344.799,1531.1989999999998
North America,1988,oil,11646.966,241.347,27971.307,579.617
North America,1988,other_renewables,157.184,50.961000000000006,377.49199999999996,122.38799999999999
North America,1988,renewables,1813.4879999999998,611.0930000000001,4355.265,1467.598
North America,1988,solar,0.027000000000000003,0.009000000000000001,0.065,0.022000000000000002
North America,1988,wind,0.006,0.002,0.013000000000000001,0.005
North America,1989,coal,5685.647,1811.095,0.0,4293.823
North America,1989,gas,6129.262,403.765,14531.524,957.2639999999999
North America,1989,hydro,1750.0439999999999,591.8330000000001,4149.082,1403.144
North America,1989,nuclear,1807.225,636.904,4284.649,1510.001
North America,1989,oil,11753.943000000001,266.876,27866.766,632.721
North America,1989,other_renewables,179.38099999999997,58.42100000000001,425.283,138.50799999999998
North America,1989,renewables,1936.484,652.6419999999999,4591.103,1547.3120000000001
North America,1989,solar,0.7490000000000001,0.253,1.775,0.6
North America,1989,wind,6.311,2.134,14.963,5.06
North America,1990,coal,5696.626,1815.174,0.0,4245.846
North America,1990,gas,6131.630999999999,423.685,14342.403,991.0360000000001
North America,1990,hydro,1814.7079999999999,613.701,4244.755,1435.499
North America,1990,nuclear,1936.944,682.62,4530.675,1596.7060000000001
North America,1990,oil,11500.896999999999,216.485,26901.572,506.37699999999995
North America,1990,other_renewables,210.03400000000002,68.172,491.288,159.46
North America,1990,renewables,2034.1789999999999,685.065,4758.117,1602.425
North America,1990,solar,1.099,0.37200000000000005,2.572,0.87
North America,1990,wind,8.338,2.82,19.503,6.595
North America,1991,coal,5635.021,1820.263,0.0,4207.108
North America,1991,gas,6264.195,437.82599999999996,14478.203000000001,1011.932
North America,1991,hydro,1828.955,618.519,4227.196,1429.5610000000001
North America,1991,nuclear,2080.995,733.3860000000001,4809.727,1695.049
North America,1991,oil,11279.024,210.593,26068.795,486.736
North America,1991,other_renewables,221.18200000000002,71.76100000000001,511.21,165.859
North America,1991,renewables,2060.379,693.7439999999999,4762.079000000001,1603.4260000000002
North America,1991,solar,1.42,0.48,3.282,1.11
North America,1991,wind,8.823,2.984,20.392,6.896
North America,1992,coal,5677.257,1857.0810000000001,0.0,4238.713
North America,1992,gas,6480.355,466.38699999999994,14791.152,1064.509
North America,1992,hydro,1758.6070000000002,594.729,4013.9509999999996,1357.445
North America,1992,nuclear,2086.381,735.285,4762.081,1678.2579999999998
North America,1992,oil,11491.751,190.13400000000001,26229.463,433.972
North America,1992,other_renewables,238.176,77.146,543.628,176.083
North America,1992,renewables,2006.81,675.2660000000001,4580.463,1541.267
North America,1992,solar,1.224,0.414,2.793,0.945
North America,1992,wind,8.802,2.977,20.09,6.794
North America,1993,coal,5845.818,1925.154,0.0,4339.331
North America,1993,gas,6665.275,480.524,15023.649,1083.11
North America,1993,hydro,1862.385,629.825,4197.849,1419.636
North America,1993,nuclear,2101.54,740.627,4736.909000000001,1669.386
North America,1993,oil,11580.811000000002,199.21,26103.352000000003,449.023
North America,1993,other_renewables,244.891,79.333,551.988,178.81900000000002
North America,1993,renewables,2117.859,712.737,4773.692,1606.523
North America,1993,solar,1.423,0.48100000000000004,3.207,1.085
North America,1993,wind,9.16,3.0980000000000003,20.648000000000003,6.983
North America,1994,coal,5891.264,1933.2079999999999,0.0,4302.532
North America,1994,gas,6848.821,531.6759999999999,15242.686000000002,1183.2939999999999
North America,1994,hydro,1799.0479999999998,608.405,4003.947,1354.0620000000001
North America,1994,nuclear,2228.784,785.47,4960.365,1748.1370000000002
North America,1994,oil,11930.97,203.66,26553.477000000003,453.265
North America,1994,other_renewables,245.891,79.469,547.254,176.86599999999999
North America,1994,renewables,2056.952,691.937,4577.938,1539.97
North America,1994,solar,1.505,0.509,3.3489999999999998,1.133
North America,1994,wind,10.508,3.554,23.386999999999997,7.909
North America,1995,coal,5960.484,1960.092,0.0,4306.352
North America,1995,gas,7133.505,575.769,15672.417,1264.973
North America,1995,hydro,1992.9620000000002,673.9830000000001,4378.566,1480.7520000000002
North America,1995,nuclear,2311.018,814.452,5077.340999999999,1789.362
North America,1995,oil,11891.566,156.476,26125.947,343.779
North America,1995,other_renewables,241.36,77.805,530.271,170.94
North America,1995,renewables,2245.538,755.582,4933.48,1660.025
North America,1995,solar,1.547,0.523,3.4,1.15
North America,1995,wind,9.669,3.27,21.244,7.184
North America,1996,coal,6229.24,2053.909,0.0,4453.1990000000005
North America,1996,gas,7271.089,529.097,15764.864,1147.165
North America,1996,hydro,2173.228,734.946,4711.901,1593.479
North America,1996,nuclear,2299.07,810.2410000000001,4984.746,1756.729
North America,1996,oil,12302.802,166.437,26674.41,360.86199999999997
North America,1996,other_renewables,247.303,79.78399999999999,536.192,172.985
North America,1996,renewables,2432.05,818.6260000000001,5273.066,1774.91
North America,1996,solar,1.636,0.5529999999999999,3.5469999999999997,1.2
North America,1996,wind,9.883,3.342,21.427,7.246
North America,1997,coal,6367.079000000001,2113.561,0.0,4521.434
North America,1997,gas,7331.8009999999995,561.43,15684.548,1201.039
North America,1997,hydro,2165.1220000000003,732.205,4631.735,1566.369
North America,1997,nuclear,2139.888,754.1410000000001,4577.752,1613.296
North America,1997,oil,12512.901000000002,194.058,26768.213,415.13699999999994
North America,1997,other_renewables,251.37,81.075,537.742,173.43900000000002
North America,1997,renewables,2428.1679999999997,817.2280000000001,5194.457,1748.255
North America,1997,solar,1.6130000000000002,0.546,3.452,1.167
North America,1997,wind,10.062999999999999,3.403,21.528000000000002,7.28
North America,1998,coal,6449.968000000001,2153.722,0.0,4546.224
North America,1998,gas,7236.2609999999995,627.69,15274.792,1324.971
North America,1998,hydro,2008.754,679.324,4240.215,1433.964
North America,1998,nuclear,2239.985,789.418,4728.312,1666.3570000000002
North America,1998,oil,12769.615,247.685,26954.975,522.831
North America,1998,other_renewables,253.615,81.807,535.3480000000001,172.685
North America,1998,renewables,2273.263,764.816,4798.559,1614.425
North America,1998,solar,1.6019999999999999,0.542,3.3819999999999997,1.1440000000000001
North America,1998,wind,9.292,3.142,19.614,6.632999999999999
North America,1999,coal,6428.91,2162.658,0.0,4506.407
North America,1999,gas,7320.5,659.055,15253.985,1373.297
North America,1999,hydro,2060.3070000000002,696.758,4293.134,1451.86
North America,1999,nuclear,2410.654,849.565,5023.165,1770.269
North America,1999,oil,13059.229,231.43,27211.975,482.23900000000003
North America,1999,other_renewables,256.531,82.723,534.543,172.373
North America,1999,renewables,2332.399,784.7439999999999,4860.102,1635.1979999999999
North America,1999,solar,1.5930000000000002,0.539,3.319,1.123
North America,1999,wind,13.968,4.724,29.105999999999998,9.843
North America,2000,coal,6721.991999999999,2263.256,0.0,4655.715999999999
North America,2000,gas,7643.196999999999,722.012,15722.725,1485.243
North America,2000,hydro,1963.875,664.1469999999999,4039.864,1366.2079999999999
North America,2000,nuclear,2480.2329999999997,874.086,5102.056,1798.0720000000001
North America,2000,oil,13269.027,229.52599999999998,27295.551,472.156
North America,2000,other_renewables,258.29400000000004,83.221,531.3340000000001,171.192
North America,2000,renewables,2241.433,753.882,4610.8240000000005,1550.8010000000002
North America,2000,solar,1.6030000000000002,0.542,3.298,1.115
North America,2000,wind,17.66,5.972,36.328,12.286
North America,2001,coal,6558.929,2190.631,0.0,4454.571
North America,2001,gas,7330.982,779.924,14907.293,1585.9470000000001
North America,2001,hydro,1679.151,571.57,3414.495,1162.267
North America,2001,nuclear,2520.771,894.179,5125.898,1818.281
North America,2001,oil,13269.911,242.92700000000002,26983.895,493.98400000000004
North America,2001,other_renewables,260.839,84.055,530.408,170.923
North America,2001,renewables,1962.915,663.428,3991.5190000000002,1349.058
North America,2001,solar,1.771,0.603,3.602,1.226
North America,2001,wind,21.153000000000002,7.2,43.015,14.642000000000001
North America,2002,coal,6622.44,2226.471,0.0,4478.262
North America,2002,gas,7616.769,850.992,15320.155,1711.662
North America,2002,hydro,1850.6329999999998,634.0319999999999,3722.312,1275.2730000000001
North America,2002,nuclear,2537.244,905.867,5103.340999999999,1822.035
North America,2002,oil,13277.146,196.332,26705.279,394.897
North America,2002,other_renewables,276.411,89.12299999999999,555.965,179.26
North America,2002,renewables,2160.843,734.7339999999999,4346.258,1477.8239999999998
North America,2002,solar,1.849,0.634,3.72,1.274
North America,2002,wind,31.949,10.946,64.26100000000001,22.016
North America,2003,coal,6704.677,2278.385,0.0,4534.564
North America,2003,gas,7517.033,817.732,14960.805,1627.495
North America,2003,hydro,1821.745,628.161,3625.7340000000004,1250.2
North America,2003,nuclear,2473.49,888.802,4922.873,1768.942
North America,2003,oil,13504.173,218.33599999999998,26876.732000000004,434.545
North America,2003,other_renewables,274.302,88.684,545.931,176.503
North America,2003,renewables,2132.929,729.562,4245.07,1452.014
North America,2003,solar,1.8659999999999999,0.643,3.713,1.28
North America,2003,wind,35.016999999999996,12.074000000000002,69.692,24.031
North America,2004,coal,6730.0,2266.104,0.0,4462.8240000000005
North America,2004,gas,7569.0740000000005,895.872,14906.393,1764.3129999999999
North America,2004,hydro,1810.8870000000002,628.42,3566.3259999999996,1237.598
North America,2004,nuclear,2568.84,928.982,5059.026,1829.519
North America,2004,oil,13996.503999999999,223.22,27564.452999999998,439.605
North America,2004,other_renewables,278.124,90.095,547.732,177.43200000000002
North America,2004,renewables,2135.321,734.586,4205.262,1446.6789999999999
North America,2004,solar,2.086,0.7240000000000001,4.109,1.426
North America,2004,wind,44.224,15.347000000000001,87.095,30.224
North America,2005,coal,6845.555,2313.262,0.0,4506.902
North America,2005,gas,7535.271,941.1460000000001,14680.886,1833.625
North America,2005,hydro,1886.121,658.697,3674.7090000000003,1283.3319999999999
North America,2005,nuclear,2542.598,925.3480000000001,4953.715999999999,1802.846
North America,2005,oil,14003.796999999999,220.554,27283.443,429.704
North America,2005,other_renewables,279.303,90.679,544.164,176.669
North America,2005,renewables,2224.028,769.842,4333.048,1499.875
North America,2005,solar,2.241,0.7829999999999999,4.3660000000000005,1.525
North America,2005,wind,56.361999999999995,19.684,109.81,38.349000000000004
North America,2006,coal,6751.022,2281.68,0.0,4396.49
North America,2006,gas,7533.933000000001,1033.713,14516.874,1991.826
North America,2006,hydro,1910.39,671.395,3681.0640000000003,1293.687
North America,2006,nuclear,2557.875,936.8,4928.681,1805.088
North America,2006,oil,13867.042,133.153,26719.924,256.568
North America,2006,other_renewables,278.043,90.29799999999999,535.751,173.99200000000002
North America,2006,renewables,2274.823,792.054,4383.279,1526.182
North America,2006,solar,2.455,0.863,4.731,1.663
North America,2006,wind,83.935,29.499000000000002,161.732,56.84
North America,2007,coal,6841.358,2318.84,0.0,4418.196
North America,2007,gas,7969.52,1135.11,15184.704,2162.779
North America,2007,hydro,1810.6729999999998,640.352,3449.962,1220.094
North America,2007,nuclear,2583.46,952.1210000000001,4922.388,1814.121
North America,2007,oil,13860.283000000001,134.237,26408.654,255.768
North America,2007,other_renewables,282.498,91.93299999999999,538.256,175.16400000000002
North America,2007,renewables,2204.359,771.607,4200.07,1470.18
North America,2007,solar,3.225,1.14,6.144,2.173
North America,2007,wind,107.963,38.181999999999995,205.708,72.749
North America,2008,coal,6707.564,2267.462,0.0,4272.0070000000005
North America,2008,gas,8030.984,1119.348,15130.756000000001,2108.905
North America,2008,hydro,1882.318,669.85,3546.377,1262.03
North America,2008,nuclear,2571.933,953.797,4845.644,1796.999
North America,2008,oil,13070.06,112.37799999999999,24624.611,211.725
North America,2008,other_renewables,277.079,90.335,522.031,170.195
North America,2008,renewables,2333.076,821.9910000000001,4395.625,1548.67
North America,2008,solar,4.78,1.7009999999999998,9.006,3.205
North America,2008,wind,168.898,60.105,318.212,113.24
North America,2009,coal,5903.345,2011.398,0.0,3748.022
North America,2009,gas,7940.485,1172.51,14796.232,2184.846
North America,2009,hydro,1868.721,669.1419999999999,3482.159,1246.874
North America,2009,nuclear,2521.403,940.8660000000001,4698.36,1753.201
North America,2009,oil,12438.463,100.415,23177.727000000003,187.113
North America,2009,other_renewables,277.546,90.571,517.177,168.769
North America,2009,renewables,2381.6910000000003,844.012,4438.022,1572.725
North America,2009,solar,6.242999999999999,2.235,11.633,4.166
North America,2009,wind,229.18,82.064,427.05300000000005,152.917
North America,2010,coal,6254.897,2114.916,0.0,3899.1929999999998
North America,2010,gas,8290.135,1257.093,15284.218,2317.656
North America,2010,hydro,1798.255,647.885,3315.3779999999997,1194.482
North America,2010,nuclear,2517.871,945.3480000000001,4642.107,1742.9029999999998
North America,2010,oil,12645.73,90.51100000000001,23314.471,166.87099999999998
North America,2010,other_renewables,286.738,93.57700000000001,528.649,172.525
North America,2010,renewables,2388.091,850.663,4402.835,1568.3370000000002
North America,2010,solar,9.294,3.3489999999999998,17.136,6.1739999999999995
North America,2010,wind,293.802,105.853,541.673,195.157
North America,2011,coal,5924.991999999999,1987.746,0.0,3627.422
North America,2011,gas,8527.974,1302.4489999999998,15562.628999999999,2376.828
North America,2011,hydro,2014.4620000000002,730.2339999999999,3676.176,1332.5970000000002
North America,2011,nuclear,2474.653,934.821,4515.975,1705.9479999999999
North America,2011,oil,12471.007,87.318,22758.236,159.346
North America,2011,other_renewables,288.258,94.17399999999999,526.0409999999999,171.858
North America,2011,renewables,2686.2270000000003,963.427,4902.073,1758.151
North America,2011,solar,15.011,5.442,27.394000000000002,9.93
North America,2011,wind,368.495,133.578,672.4639999999999,243.765
North America,2012,coal,5252.812,1742.521,0.0,3148.6620000000003
North America,2012,gas,8846.604,1533.36,15985.445,2770.718
North America,2012,hydro,1888.066,688.5889999999999,3411.657,1244.251
North America,2012,nuclear,2401.699,912.794,4339.771,1649.382
North America,2012,oil,12273.223,86.87700000000001,22177.202999999998,156.983
North America,2012,other_renewables,292.941,95.678,529.332,172.887
North America,2012,renewables,2641.566,952.2360000000001,4773.2,1720.65
North America,2012,solar,27.947,10.192,50.498999999999995,18.417
North America,2012,wind,432.61199999999997,157.776,781.712,285.095
North America,2013,coal,5431.861,1814.274,0.0,3247.242
North America,2013,gas,9142.065,1433.629,16362.745,2565.953
North America,2013,hydro,1877.3020000000001,688.813,3360.052,1232.858
North America,2013,nuclear,2471.626,945.064,4423.791,1691.504
North America,2013,oil,12376.567,83.365,22151.955,149.209
North America,2013,other_renewables,306.524,100.13600000000001,548.626,179.227
North America,2013,renewables,2738.947,992.6310000000001,4902.25,1776.642
North America,2013,solar,48.766000000000005,17.893,87.28200000000001,32.025
North America,2013,wind,506.355,185.79,906.289,332.532
North America,2014,coal,5410.141,1813.694,0.0,3216.485
North America,2014,gas,9351.395,1447.953,16584.178,2567.865
North America,2014,hydro,1839.26,678.92,3261.825,1204.026
North America,2014,nuclear,2483.5229999999997,955.334,4404.391,1694.231
North America,2014,oil,12382.558,69.64,21959.777000000002,123.50299999999999
North America,2014,other_renewables,311.906,101.939,553.148,180.78400000000002
North America,2014,renewables,2789.454,1016.4680000000001,4946.941,1802.65
North America,2014,solar,86.365,31.88,153.16299999999998,56.537
North America,2014,wind,551.923,203.73,978.805,361.30300000000005
North America,2015,coal,4727.963,1564.1770000000001,0.0,2749.422
North America,2015,gas,9579.755,1688.749,16838.75,2968.387
North America,2015,hydro,1779.787,660.9010000000001,3128.409,1161.694
North America,2015,nuclear,2459.641,951.813,4323.417,1673.0420000000001
North America,2015,oil,12586.739,66.64699999999999,22124.257999999998,117.148
North America,2015,other_renewables,312.718,102.369,549.677,179.93900000000002
North America,2015,renewables,2826.0690000000004,1035.6689999999999,4967.503,1820.441
North America,2015,solar,115.67,42.952,203.31799999999998,75.499
North America,2015,wind,617.894,229.447,1086.099,403.309
North America,2016,coal,4340.859,1442.9,0.0,2514.576
North America,2016,gas,9578.896,1737.668,16693.369,3028.2740000000003
North America,2016,hydro,1825.224,681.808,3180.862,1188.202
North America,2016,nuclear,2464.551,959.39,4295.032,1671.951
North America,2016,oil,12675.836000000001,64.328,22090.479,112.10600000000001
North America,2016,other_renewables,313.533,102.69,546.4019999999999,178.96
North America,2016,renewables,3027.3140000000003,1116.415,5275.772,1945.6029999999998
North America,2016,solar,161.253,60.236000000000004,281.02,104.97399999999999
North America,2016,wind,727.303,271.682,1267.489,473.467
North America,2017,coal,4271.402,1400.9920000000002,0.0,2421.42
North America,2017,gas,9578.893,1645.594,16555.781000000003,2844.18
North America,2017,hydro,1931.945,725.943,3339.098,1254.692
North America,2017,nuclear,2448.531,958.793,4231.944,1657.14
North America,2017,oil,12710.409,65.781,21968.172000000002,113.694
North America,2017,other_renewables,313.60900000000004,102.834,542.029,177.735
North America,2017,renewables,3266.855,1212.539,5646.303000000001,2095.705
North America,2017,solar,222.231,83.505,384.096,144.327
North America,2017,wind,799.069,300.256,1381.079,518.951
North America,2018,coal,4050.202,1330.099,0.0,2281.78
North America,2018,gas,10464.132,1847.3410000000001,17951.176,3169.1059999999998
North America,2018,hydro,1879.336,710.329,3223.993,1218.566
North America,2018,nuclear,2445.27,963.1489999999999,4194.851,1652.2779999999998
North America,2018,oil,12978.33,66.66,22264.272999999997,114.355
North America,2018,other_renewables,308.09,101.07700000000001,528.528,173.39700000000002
North America,2018,renewables,3312.2909999999997,1236.568,5682.222,2121.328
North America,2018,solar,270.12,102.09700000000001,463.389,175.146
North America,2018,wind,854.745,323.066,1466.3110000000001,554.219
North America,2019,coal,3501.052,1131.695,0.0,1926.247
North America,2019,gas,10783.878999999999,1985.513,18355.145,3379.5240000000003
North America,2019,hydro,1825.354,692.4789999999999,3106.9190000000003,1178.662
North America,2019,nuclear,2437.632,963.694,4149.072,1640.2939999999999
North America,2019,oil,12868.106000000002,57.778,21902.689,98.344
North America,2019,other_renewables,291.471,95.823,496.111,163.099
North America,2019,renewables,3358.395,1259.3110000000001,5716.294,2143.4629999999997
North America,2019,solar,318.216,120.721,541.633,205.477
North America,2019,wind,923.3530000000001,350.289,1571.631,596.224
North America,2020,coal,2809.567,901.85,0.0,1523.236
North America,2020,gas,10486.874,2020.0829999999999,17712.449,3411.9429999999998
North America,2020,hydro,1833.254,698.04,3096.387,1178.997
North America,2020,nuclear,2369.323,940.1419999999999,4001.8140000000003,1587.911
North America,2020,oil,11174.987,54.003,18874.68,91.212
North America,2020,other_renewables,279.005,91.943,471.24199999999996,155.292
North America,2020,renewables,3547.368,1336.422,5991.545,2257.232
North America,2020,solar,387.63300000000004,147.597,654.717,249.294
North America,2020,wind,1047.476,398.842,1769.1979999999999,673.6489999999999
North America,2021,coal,3175.7509999999997,1030.6680000000001,0.0,1727.6229999999998
North America,2021,gas,10557.094,1973.0420000000001,17695.986,3307.2470000000003
North America,2021,hydro,1766.9029999999998,675.247,2961.7129999999997,1131.861
North America,2021,nuclear,2317.584,922.99,3884.776,1547.132
North America,2021,oil,12029.806999999999,55.91,20164.572,93.71700000000001
North America,2021,other_renewables,283.268,93.345,474.819,156.466
North America,2021,renewables,3690.1620000000003,1395.3370000000002,6185.515,2338.889
North America,2021,solar,483.605,184.81599999999997,810.6260000000001,309.79200000000003
North America,2021,wind,1156.387,441.93,1938.356,740.77
Oceania,1980,coal,338.392,0.0,0.0,0.0
Oceania,1980,gas,119.36399999999999,0.0,5142.333,0.0
Oceania,1980,hydro,97.08200000000001,32.830999999999996,4182.375,1414.4029999999998
Oceania,1980,nuclear,0.0,0.0,0.0,0.0
Oceania,1980,oil,416.958,0.0,17962.992,0.0
Oceania,1980,other_renewables,7.072,2.356,304.673,101.51899999999999
Oceania,1980,renewables,104.154,35.188,4487.048,1515.9229999999998
Oceania,1980,solar,0.0,0.0,0.0,0.0
Oceania,1980,wind,0.0,0.0,0.0,0.0
Oceania,1981,coal,346.717,0.0,0.0,0.0
Oceania,1981,gas,130.622,0.0,5543.991,0.0
Oceania,1981,hydro,99.196,33.546,4210.162,1423.8
Oceania,1981,nuclear,0.0,0.0,0.0,0.0
Oceania,1981,oil,409.14599999999996,0.0,17365.422,0.0
Oceania,1981,other_renewables,7.0520000000000005,2.343,299.309,99.426
Oceania,1981,renewables,106.24799999999999,35.889,4509.471,1523.227
Oceania,1981,solar,0.0,0.0,0.0,0.0
Oceania,1981,wind,0.0,0.0,0.0,0.0
Oceania,1982,coal,349.991,0.0,0.0,0.0
Oceania,1982,gas,136.407,0.0,5699.166,0.0
Oceania,1982,hydro,91.887,31.074,3839.0640000000003,1298.302
Oceania,1982,nuclear,0.0,0.0,0.0,0.0
Oceania,1982,oil,403.39,0.0,16853.838,0.0
Oceania,1982,other_renewables,7.497999999999999,2.484,313.275,103.796
Oceania,1982,renewables,99.385,33.559,4152.339,1402.098
Oceania,1982,solar,0.0,0.0,0.0,0.0
Oceania,1982,wind,0.0,0.0,0.0,0.0
Oceania,1983,coal,351.30400000000003,0.0,0.0,0.0
Oceania,1983,gas,148.167,0.0,6090.16,0.0
Oceania,1983,hydro,94.255,31.875,3874.188,1310.18
Oceania,1983,nuclear,0.0,0.0,0.0,0.0
Oceania,1983,oil,364.689,0.0,14989.968,0.0
Oceania,1983,other_renewables,7.279,2.417,299.185,99.363
Oceania,1983,renewables,101.53299999999999,34.293,4173.373,1409.543
Oceania,1983,solar,0.0,0.0,0.0,0.0
Oceania,1983,wind,0.0,0.0,0.0,0.0
Oceania,1984,coal,369.62,0.0,0.0,0.0
Oceania,1984,gas,152.362,0.0,6159.486999999999,0.0
Oceania,1984,hydro,99.06700000000001,33.503,4004.9440000000004,1354.399
Oceania,1984,nuclear,0.0,0.0,0.0,0.0
Oceania,1984,oil,376.12,0.0,15205.24,0.0
Oceania,1984,other_renewables,7.751,2.5789999999999997,313.344,104.27799999999999
Oceania,1984,renewables,106.818,36.082,4318.288,1458.6770000000001
Oceania,1984,solar,0.0,0.0,0.0,0.0
Oceania,1984,wind,0.0,0.0,0.0,0.0
Oceania,1985,coal,380.805,89.374,0.0,3553.491
Oceania,1985,gas,168.442,11.501,6697.206999999999,457.277
Oceania,1985,hydro,99.49799999999999,33.648,3956.014,1337.852
Oceania,1985,nuclear,0.0,0.0,0.0,0.0
Oceania,1985,oil,375.585,4.667,14933.188,185.55900000000003
Oceania,1985,other_renewables,7.438,2.4659999999999997,295.726,98.056
Oceania,1985,renewables,106.936,36.115,4251.74,1435.908
Oceania,1985,solar,0.0,0.0,0.0,0.0
Oceania,1985,wind,0.0,0.0,0.0,0.0
Oceania,1986,coal,392.043,92.587,0.0,3620.547
Oceania,1986,gas,187.946,13.784,7349.5,539.013
Oceania,1986,hydro,106.81700000000001,36.123000000000005,4176.992,1412.5829999999999
Oceania,1986,nuclear,0.0,0.0,0.0,0.0
Oceania,1986,oil,366.76199999999994,3.7710000000000004,14341.947,147.46200000000002
Oceania,1986,other_renewables,7.657,2.543,299.431,99.444
Oceania,1986,renewables,114.47399999999999,38.667,4476.423,1512.026
Oceania,1986,solar,0.0,0.0,0.0,0.0
